item_id,order_id,product_id,quantity,unit_price,discount_percent
OI002536,O01017,P0053,2,2341.57,20
OI002537,O01018,P0075,4,11821.42,10
OI002538,O01018,P0060,2,32376.19,5
OI002539,O01018,P0080,3,33288.0,5
OI002540,O01019,P0056,4,4030.89,15
OI002541,O01020,P0071,-1,9927.95,0
OI002542,O01021,P0069,1,2419.57,10
OI002543,O01021,P0021,1,40991.37,0
OI002544,O01022,P0020,1,47500.4,5
OI002545,O01022,P0010,3,37521.87,0
OI002546,O01023,P0069,2,43519.08,25
OI002547,O01023,P0069,4,49573.84,15
OI002548,O01023,P0002,1,38237.9,0
OI002549,O01024,P0034,5,26977.38,25
OI002550,O01024,P0040,3,37566.31,0
OI002551,O01024,P0006,4,9088.65,30
OI002552,O01025,P0068,4,12416.46,20
OI002553,O01025,P0067,3,38852.93,25
OI002554,O01025,P0052,3,47300.15,25
OI002555,O01025,P0040,1,29890.72,5
OI002556,O01026,P0038,2,5811.7,5
OI002557,O01026,P0056,2,9157.52,10
OI002558,O01027,P0003,3,34586.31,0
OI002559,O01027,P0037,2,30683.78,10
OI002560,O01028,P0037,4,46898.63,0
OI002561,O01029,P0061,5,22464.05,25
OI002562,O01030,P0074,5,5052.62,5
OI002563,O01030,P0066,2,5766.96,0
OI002564,O01030,P0008,2,43790.37,25
OI002565,O01031,P0003,2,35384.96,0
OI002566,O01031,P0001,3,46828.25,5
OI002567,O01031,P0070,3,9871.24,25
OI002568,O01031,P0025,1,441.48,0
OI002569,O01032,P0023,3,12402.52,10
OI002570,O01032,P0071,1,46782.05,5
OI002571,O01032,P0054,5,8753.08,0
OI002572,O01033,P0058,4,26815.6,25
OI002573,O01034,P0059,4,46694.73,10
OI002574,O01034,P0023,-1,44130.2,25
OI002575,O01035,P0028,4,20523.57,0
OI002576,O01035,P0065,3,31841.24,25
OI002577,O01036,P0051,4,5461.55,25
OI002578,O01036,P0071,3,48265.33,0
OI002579,O01037,P0010,2,7963.86,5
OI002580,O01038,P0029,5,7829.64,10
OI002581,O01038,P0045,2,23189.06,0
OI002582,O01039,P0042,1,20451.52,30
OI002583,O01039,P0064,4,4974.85,0
OI002584,O01039,P0055,3,41319.71,5
OI002585,O01039,P0001,5,26251.67,15
OI002586,O01040,P0010,5,6589.92,30
OI002587,O01040,P0053,1,23167.05,0
OI002588,O01041,P0076,4,29082.88,10
OI002589,O01041,P0070,3,17659.69,30
OI002590,O01041,P0023,1,49536.12,5
OI002591,O01042,P0049,3,34872.58,25
OI002592,O01042,P0069,4,38245.04,20
OI002593,O01042,P0074,1,7133.7,30
OI002594,O01042,P0027,3,30932.95,5
OI002595,O01043,P0042,2,30216.61,25
OI002596,O01043,P0002,4,36974.16,5
OI002597,O01043,P0075,5,1368.12,15
OI002598,O01044,P0019,5,20747.29,15
OI002599,O01044,P0009,4,28811.19,25
OI002600,O01044,P0063,1,28231.18,30
OI002601,O01044,P0040,4,12931.78,20
OI002602,O01045,P0052,3,3994.58,10
OI002603,O01045,P0078,5,42387.25,0
OI002604,O01045,P0053,4,12315.96,30
OI002605,O01046,P0027,4,36720.54,0
OI002606,O01046,P0049,3,38876.19,0
OI002607,O01046,P0034,-2,741.35,5
OI002608,O01047,P0002,3,48251.42,0
OI002609,O01047,P0005,2,20073.96,30
OI002610,O01047,P0006,4,20160.68,0
OI002611,O01047,P0003,5,9162.29,15
OI002612,O01048,P0067,1,38566.08,0
OI002613,O01048,P0072,5,28763.44,10
OI002614,O01048,P0006,3,24252.76,10
OI002615,O01049,P0034,1,27778.28,25
OI002616,O01049,P0031,1,7681.52,30
OI002617,O01049,P0048,1,2600.35,10
OI002618,O01049,P0006,3,36080.14,25
OI002619,O01050,P0076,5,17955.58,10
OI002620,O01051,P0046,4,14816.0,15
OI002621,O01052,P0057,5,33332.08,15
OI002622,O01052,P0056,4,28581.74,30
OI002623,O01053,P0016,5,23737.18,25
OI002624,O01054,P0004,1,31643.41,10
OI002625,O01055,P0048,1,2618.37,15
OI002626,O01055,P0038,3,47497.27,15
OI002627,O01055,P0017,5,29866.47,0
OI002628,O01055,P0051,4,13894.37,20
OI002629,O01056,P0072,4,40970.39,20
OI002630,O01056,P0022,3,47014.93,25
OI002631,O01056,P0019,2,6062.25,20
OI002632,O01056,P0079,5,21950.35,30
OI002633,O01057,P0041,4,38463.89,5
OI002634,O01057,P0024,1,30547.17,20
OI002635,O01058,P0028,3,22118.95,0
OI002636,O01058,P0034,4,15538.33,25
OI002637,O01059,P0070,3,34315.53,20
OI002638,O01059,P0048,5,11336.16,25
OI002639,O01059,P0042,2,5045.35,10
OI002640,O01060,P0041,-2,41564.23,5
OI002641,O01060,P0037,3,36500.54,10
OI002642,O01061,P0022,5,3053.74,10
OI002643,O01062,P0017,2,47338.62,0
OI002644,O01062,P0061,2,46176.0,5
OI002645,O01062,P0060,4,8063.38,15
OI002646,O01062,P0069,5,36642.44,20
OI002647,O01063,P0042,5,16405.02,5
OI002648,O01063,P0075,3,8722.98,20
OI002649,O01063,P0018,3,5294.81,0
OI002650,O01064,P0063,3,30843.65,30
OI002651,O01064,P0009,1,16965.42,0
OI002652,O01064,P0068,1,18322.82,0
OI002653,O01065,P0058,4,15536.0,30
OI002654,O01065,P0030,3,32021.77,20
OI002655,O01065,P0019,3,22058.43,15
OI002656,O01066,P0060,1,17981.25,15
OI002657,O01067,P0026,3,14646.9,10
OI002658,O01067,P0005,3,11760.56,0
OI002659,O01067,P0029,2,6459.39,10
OI002660,O01067,P0054,1,43723.88,0
OI002661,O01068,P0031,5,45942.6,5
OI002662,O01068,P0055,1,25770.75,5
OI002663,O01069,P0046,2,24125.97,30
OI002664,O01070,P0002,3,41403.69,25
OI002665,O01070,P0024,3,34292.49,20
OI002666,O01071,P0016,4,34652.6,25
OI002667,O01071,P0042,2,46347.46,10
OI002668,O01072,P0066,1,5300.98,0
OI002669,O01072,P0046,4,34356.56,10
OI002670,O01072,P0038,3,43500.49,30
OI002671,O01072,P0012,4,22273.98,25
OI002672,O01073,P0076,4,29545.3,0
OI002673,O01073,P0040,-1,40728.22,5
OI002674,O01074,P0049,4,13284.16,20
OI002675,O01074,P0007,5,29480.21,0
OI002676,O01074,P0005,1,2649.15,20
OI002677,O01075,P0030,5,1093.85,10
OI002678,O01075,P0044,2,4986.18,0
OI002679,O01075,P0070,5,20627.54,15
OI002680,O01075,P0037,2,32614.92,25
OI002681,O01076,P0066,5,15052.65,30
OI002682,O01076,P0075,3,22042.51,20
OI002683,O01076,P0063,3,31846.69,20
OI002684,O01077,P0067,1,42168.7,0
OI002685,O01077,P0023,2,3804.99,30
OI002686,O01078,P0018,3,26558.61,10
OI002687,O01079,P0011,4,965.84,20
OI002688,O01079,P0075,5,15137.62,15
OI002689,O01079,P0043,1,39547.9,10
OI002690,O01079,P0055,4,38087.33,5
OI002691,O01080,P0067,1,4379.26,10
OI002692,O01080,P0004,2,26526.12,20
OI002693,O01080,P0056,5,5925.33,0
OI002694,O01080,P0074,2,30585.29,30
OI002695,O01081,P0036,3,28927.78,0
OI002696,O01082,P0014,4,23533.51,0
OI002697,O01082,P0048,3,7603.4,25
OI002698,O01083,P0075,2,11245.31,20
OI002699,O01083,P0012,3,37289.55,0
OI002700,O01083,P0060,1,38497.91,20
OI002701,O01083,P0025,2,33748.39,0
OI002702,O01084,P0016,5,12246.27,0
OI002703,O01085,P0032,5,6501.1,30
OI002704,O01086,P0018,3,17640.7,10
OI002705,O01086,P0055,1,28804.9,20
OI002706,O01086,P0069,-3,35929.65,0
OI002707,O01087,P0042,1,43996.15,15
OI002708,O01087,P0028,4,10527.56,0
OI002709,O01087,P0044,5,24935.42,25
OI002710,O01088,P0018,4,4173.58,20
OI002711,O01088,P0066,5,20196.93,10
OI002712,O01088,P0027,3,12289.23,0
OI002713,O01088,P0001,3,27341.5,25
OI002714,O01089,P0047,3,22655.55,10
OI002715,O01090,P0043,4,41065.47,10
OI002716,O01091,P0073,2,18014.15,0
OI002717,O01091,P0013,4,14686.32,25
OI002718,O01091,P0079,1,33086.23,10
OI002719,O01091,P0061,4,9290.11,0
OI002720,O01092,P0070,5,21235.75,25
OI002721,O01092,P0053,1,17319.99,10
OI002722,O01093,P0023,5,4339.79,15
OI002723,O01093,P0033,1,40895.76,25
OI002724,O01093,P0010,1,44691.74,30
OI002725,O01094,P0027,3,26886.81,15
OI002726,O01094,P0053,3,2381.97,20
OI002727,O01094,P0016,1,9648.24,0
OI002728,O01095,P0063,2,661.56,5
OI002729,O01095,P0063,4,10624.4,5
OI002730,O01096,P0034,3,33902.5,30
OI002731,O01097,P0068,5,11688.36,20
OI002732,O01098,P0003,5,20735.13,0
OI002733,O01098,P0054,4,20256.06,0
OI002734,O01099,P0023,5,26944.91,15
OI002735,O01099,P0079,5,22853.65,15
OI002736,O01100,P0045,1,42820.01,10
OI002737,O01100,P0043,5,37493.68,30
OI002738,O01100,P0018,4,6383.47,15
OI002739,O01101,P0003,-3,48002.81,0
OI002740,O01101,P0014,4,41997.4,15
OI002741,O01102,P0026,3,47368.77,0
OI002742,O01103,P0027,5,23627.19,20
OI002743,O01103,P0066,2,36681.83,10
OI002744,O01103,P0052,3,38108.8,30
OI002745,O01103,P0002,3,4941.08,0
OI002746,O01104,P0080,1,47118.46,20
OI002747,O01105,P0066,4,48473.9,5
OI002748,O01105,P0070,2,19945.93,20
OI002749,O01106,P0022,1,46210.53,0
OI002750,O01106,P0022,2,44748.32,0
OI002751,O01106,P0046,4,23225.81,0
OI002752,O01107,P0036,1,1229.09,30
OI002753,O01107,P0076,3,5210.31,10
OI002754,O01107,P0021,3,18718.76,10
OI002755,O01108,P0008,5,24265.38,15
OI002756,O01109,P0019,2,37594.98,30
OI002757,O01110,P0076,5,23864.8,25
OI002758,O01111,P0074,4,10433.13,5
OI002759,O01111,P0048,1,49594.83,15
OI002760,O01111,P0019,2,14658.23,15
OI002761,O01112,P0023,4,5209.02,0
OI002762,O01112,P0005,2,15447.57,25
OI002763,O01113,P0049,2,2750.46,0
OI002764,O01114,P0070,4,22570.38,5
OI002765,O01114,P0008,2,39007.04,0
OI002766,O01115,P0031,4,44689.81,25
OI002767,O01115,P0018,1,28669.25,10
OI002768,O01115,P0053,5,29273.77,0
OI002769,O01116,P0060,4,30344.53,0
OI002770,O01116,P0008,1,24872.91,5
OI002771,O01116,P0043,5,48293.42,0
OI002772,O01117,P0028,-2,4701.39,0
OI002773,O01117,P0058,2,8222.32,0
OI002774,O01117,P0027,5,40696.6,0
OI002775,O01117,P0066,4,44258.83,25
OI002776,O01118,P0019,2,6217.53,15
OI002777,O01118,P0041,3,37238.21,0
OI002778,O01118,P0064,1,28581.6,0
OI002779,O01118,P0061,1,22875.71,15
OI002780,O01119,P0053,1,49166.71,5
OI002781,O01119,P0029,3,14833.5,5
OI002782,O01120,P0047,2,4868.94,25
OI002783,O01120,P0002,2,17280.48,10
OI002784,O01121,P0011,2,47728.91,0
OI002785,O01121,P0075,3,15428.27,30
OI002786,O01121,P0061,2,18947.42,0
OI002787,O01122,P0024,4,32167.25,20
OI002788,O01122,P0041,1,11426.3,5
OI002789,O01123,P0053,1,32664.4,15
OI002790,O01123,P0072,1,48532.94,5
OI002791,O01123,P0035,3,41401.27,20
OI002792,O01123,P0075,5,17700.09,25
OI002793,O01124,P0017,1,5538.46,0
OI002794,O01125,P0069,5,46128.82,0
OI002795,O01125,P0022,4,27139.51,25
OI002796,O01125,P0037,5,40166.1,25
OI002797,O01126,P0062,5,21541.0,25
OI002798,O01126,P0017,2,23314.55,0
OI002799,O01126,P0002,5,26394.57,15
OI002800,O01127,P0034,1,25680.8,10
OI002801,O01127,P0057,5,48826.98,0
OI002802,O01127,P0074,1,24662.11,5
OI002803,O01127,P0011,4,15213.58,0
OI002804,O01128,P0074,5,46681.18,10
OI002805,O01128,P0051,-3,31360.03,10
OI002806,O01128,P0042,2,14110.47,15
OI002807,O01128,P0066,4,13703.35,0
OI002808,O01129,P0016,2,28810.69,25
OI002809,O01129,P0041,3,21726.75,5
OI002810,O01130,P0022,1,49894.09,10
OI002811,O01131,P0019,1,18124.16,20
OI002812,O01131,P0001,2,38127.78,0
OI002813,O01131,P0008,1,1154.14,25
OI002814,O01131,P0032,3,37252.89,25
OI002815,O01132,P0031,5,5783.69,0
OI002816,O01132,P0001,5,26174.34,0
OI002817,O01132,P0016,3,6175.77,0
OI002818,O01132,P0003,5,47758.51,0
OI002819,O01133,P0073,2,41064.9,5
OI002820,O01133,P0064,2,46707.49,30
OI002821,O01133,P0080,1,19563.18,20
OI002822,O01133,P0039,5,49452.35,0
OI002823,O01134,P0062,3,19578.27,0
OI002824,O01134,P0007,1,46087.63,15
OI002825,O01134,P0029,2,21869.46,0
OI002826,O01134,P0032,4,4353.48,0
OI002827,O01135,P0041,1,33192.1,20
OI002828,O01136,P0043,5,7290.7,15
OI002829,O01136,P0020,1,9658.35,15
OI002830,O01136,P0002,1,18310.19,20
OI002831,O01137,P0036,4,20703.01,30
OI002832,O01137,P0042,4,47186.62,15
OI002833,O01138,P0075,3,43195.7,25
OI002834,O01138,P0057,2,35876.67,0
OI002835,O01138,P0008,5,7112.92,0
OI002836,O01139,P0070,1,34513.74,5
OI002837,O01139,P0018,2,25788.61,15
OI002838,O01140,P0020,-1,1925.61,20
OI002839,O01141,P0064,3,34519.15,5
OI002840,O01142,P0030,3,31949.38,10
OI002841,O01142,P0053,3,8198.53,10
OI002842,O01142,P0045,4,1115.49,15
OI002843,O01142,P0012,2,31082.81,5
OI002844,O01143,P0014,5,6030.72,25
OI002845,O01143,P0009,2,39368.51,20
OI002846,O01143,P0045,5,1140.47,25
OI002847,O01144,P0005,1,23366.25,5
OI002848,O01145,P0008,3,21466.91,0
OI002849,O01145,P0007,1,6607.39,10
OI002850,O01146,P0059,1,1723.83,5
OI002851,O01146,P0026,2,28497.97,25
OI002852,O01147,P0045,1,6473.4,15
OI002853,O01148,P0002,4,36837.57,25
OI002854,O01148,P0042,2,47797.08,15
OI002855,O01148,P0040,4,36338.95,15
OI002856,O01149,P0019,4,21093.36,10
OI002857,O01149,P0039,4,41304.57,0
OI002858,O01150,P0080,1,16811.59,0
OI002859,O01151,P0064,2,48210.93,15
OI002860,O01151,P0063,2,13158.78,20
OI002861,O01151,P0072,4,4382.94,25
OI002862,O01152,P0021,3,37903.9,5
OI002863,O01152,P0059,2,19863.49,0
OI002864,O01153,P0054,4,46763.63,25
OI002865,O01153,P0020,2,13984.08,0
OI002866,O01153,P0080,4,44222.74,25
OI002867,O01153,P0070,4,25654.18,15
OI002868,O01154,P0061,4,41536.0,5
OI002869,O01154,P0075,1,32045.82,20
OI002870,O01154,P0002,1,20785.85,0
OI002871,O01155,P0065,-2,49672.73,5
OI002872,O01155,P0017,2,15832.05,15
OI002873,O01155,P0027,3,2918.97,25
OI002874,O01156,P0071,2,47386.85,5
OI002875,O01156,P0012,3,39583.84,25
OI002876,O01156,P0033,5,36978.18,20
OI002877,O01156,P0021,3,13024.7,5
OI002878,O01157,P0052,3,40101.23,0
OI002879,O01158,P0013,5,24779.62,10
OI002880,O01159,P0068,2,23314.07,0
OI002881,O01160,P0030,3,11461.03,15
OI002882,O01160,P0065,5,40363.0,0
OI002883,O01160,P0068,5,14042.07,25
OI002884,O01160,P0069,1,49655.35,25
OI002885,O01161,P0003,3,42375.43,0
OI002886,O01161,P0006,2,4782.62,20
OI002887,O01161,P0040,2,32911.45,15
OI002888,O01162,P0024,2,43193.7,0
OI002889,O01163,P0007,3,30662.21,25
OI002890,O01163,P0001,2,24959.4,0
OI002891,O01163,P0065,4,2880.35,0
OI002892,O01163,P0026,2,3358.48,10
OI002893,O01164,P0077,4,27650.25,0
OI002894,O01165,P0012,3,1863.58,0
OI002895,O01166,P0039,4,40711.25,10
OI002896,O01166,P0014,4,37440.04,30
OI002897,O01167,P0006,1,44260.15,25
OI002898,O01167,P0020,3,34266.21,0
OI002899,O01167,P0065,3,5151.48,15
OI002900,O01167,P0060,5,16600.67,20
OI002901,O01168,P0016,1,10500.14,30
OI002902,O01169,P0029,3,26622.93,0
OI002903,O01169,P0003,4,46150.54,30
OI002904,O01169,P0067,-2,7095.69,30
OI002905,O01170,P0030,4,5819.57,25
OI002906,O01171,P0055,1,27738.11,0
OI002907,O01172,P0020,2,44714.42,25
OI002908,O01172,P0033,4,24647.9,0
OI002909,O01172,P0069,2,24386.94,10
OI002910,O01172,P0006,4,43945.76,0
OI002911,O01173,P0024,3,27464.74,20
OI002912,O01174,P0060,5,1816.02,5
OI002913,O01174,P0033,3,9909.19,5
OI002914,O01174,P0028,4,48209.44,5
OI002915,O01175,P0051,5,2143.06,25
OI002916,O01176,P0071,3,42384.07,15
OI002917,O01176,P0051,4,1241.17,30
OI002918,O01176,P0046,1,21987.3,0
OI002919,O01176,P0032,5,42522.8,20
OI002920,O01177,P0012,3,2982.21,0
OI002921,O01177,P0053,3,41216.71,25
OI002922,O01178,P0001,4,46405.25,10
OI002923,O01179,P0047,1,48966.45,15
OI002924,O01179,P0021,3,42464.6,0
OI002925,O01180,P0074,2,14605.78,15
OI002926,O01180,P0065,1,11214.43,0
OI002927,O01181,P0014,4,30134.18,0
OI002928,O01181,P0002,3,42943.04,0
OI002929,O01181,P0019,1,18572.97,0
OI002930,O01182,P0061,3,38241.62,25
OI002931,O01182,P0038,4,35717.53,10
OI002932,O01182,P0030,5,43159.46,10
OI002933,O01182,P0040,5,4763.08,0
OI002934,O01183,P0003,1,44053.11,15
OI002935,O01183,P0064,4,13163.94,5
OI002936,O01183,P0063,5,41058.08,25
OI002937,O01184,P0041,-1,27702.52,20
OI002938,O01185,P0018,5,38578.81,30
OI002939,O01186,P0043,1,6915.82,20
OI002940,O01186,P0073,4,25457.81,20
OI002941,O01186,P0047,3,7949.53,0
OI002942,O01186,P0077,4,8248.61,25
OI002943,O01187,P0020,3,39391.7,25
OI002944,O01188,P0036,4,38714.91,30
OI002945,O01188,P0019,1,18065.63,30
OI002946,O01188,P0014,1,23169.46,0
OI002947,O01189,P0016,3,19367.64,15
OI002948,O01189,P0062,5,49746.67,10
OI002949,O01189,P0062,1,11021.52,30
OI002950,O01189,P0041,3,48940.33,0
OI002951,O01190,P0057,3,41111.56,15
OI002952,O01190,P0065,3,35357.47,5
OI002953,O01191,P0007,2,28240.47,20
OI002954,O01191,P0034,4,34341.25,25
OI002955,O01191,P0019,4,9500.34,15
OI002956,O01191,P0006,4,20976.82,15
OI002957,O01192,P0002,4,32721.96,25
OI002958,O01192,P0027,2,24042.18,0
OI002959,O01193,P0044,2,36399.8,25
OI002960,O01193,P0061,4,34658.52,20
OI002961,O01194,P0028,5,21704.06,30
OI002962,O01194,P0078,1,20470.24,0
OI002963,O01195,P0067,5,49684.0,10
OI002964,O01195,P0023,1,34772.61,20
OI002965,O01195,P0031,3,549.82,0
OI002966,O01196,P0061,2,28991.1,0
OI002967,O01196,P0042,5,42724.28,25
OI002968,O01197,P0002,3,9794.64,20
OI002969,O01197,P0053,4,3124.21,30
OI002970,O01197,P0065,-2,25115.62,20
OI002971,O01198,P0033,2,21957.63,0
OI002972,O01198,P0076,1,12251.69,15
OI002973,O01198,P0019,2,23973.63,25
OI002974,O01199,P0059,2,9218.05,5
OI002975,O01199,P0023,2,24236.73,0
OI002976,O01200,P0060,3,32649.63,30
